File,Extension,SizeMB,Status,Error
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1945-$RDYIVFS.xls,.xls,0.17,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19451-$RT7W8VT.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19454-$RT80VJG.jpg,.jpg,1.48,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19457-$RT8364M.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19460-$RT88PRQ.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19463-$RT88Q45.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19466-$RT88VVF.xls,.xls,0.26,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19469-$RT89RYD.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19472-$RT8BDJE.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19475-$RT8D6ZA.xls,.xls,0.4,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19478-$RT8HOAF.jpg,.jpg,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1948-$RDYLA4P.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19481-$RT8HZYM.jpg,.jpg,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19484-$RT8KFFW.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19486-$RT8M63M.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19489-$RT8MBR2.xls,.xls,0.53,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19492-$RT8O639.xls,.xls,0.75,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19495-$RT8PRAV.doc,.doc,0.67,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19498-$RT8S76R.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\195-$RK9ML5H.xls,.xls,0.56,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19501-$RT8TF8B.xls,.xls,7.37,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19504-$RT8VTUY.doc,.doc,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19507-$REF9PXQ.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1951-$RDYTXDN.doc,.doc,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19510-$REFC42A.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19512-$REFC8CL.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19515-$REFHSIZ.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19518-$REFMBQY.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19521-$REFONTG.xls,.xls,5.99,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19524-$REFOTQS.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19527-$REFZOK8.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19530-$REG4WT5.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19533-$REG5VPU.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19536-$REG8WHL.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19539-$REGC7KU.jpg,.jpg,2.93,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1954-$RDYX4R7.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19542-$REGCUL5.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19545-$REGD0MF.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19548-$REGFTOC.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19551-$REGK9XE.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19554-$REH2N4G.jpg,.jpg,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19557-$REH5XKY.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19560-$REH97AB.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19562-$REHHQV2.doc,.doc,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19565-$REHLY8U.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19568-$REHOSEK.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1957-$RDZ0TUO.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19571-$REHRKPL.jpg,.jpg,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19574-$REI61R0.doc,.doc,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19577-$REI9HQQ.xls,.xls,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19580-$REIC8Y4.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19583-$REIJA3D.xls,.xls,0.15,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19586-$REIMSFI.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19588-$REIUITD.doc,.doc,1.39,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19590-$REIVUF0.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19593-$REIWGWU.xls,.xls,4.14,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19596-$REIXARU.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19599-$REJ4DU9.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1960-$RDZ4RK9.doc,.doc,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19707-$RYY8W9X.xls,.xls,3.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19710-$RYYBAUW.xls,.xls,0.2,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19713-$RYYJWJV.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19715-$RYYR26T.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19718-$RYYVAIG.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19721-$RYZ09V6.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19724-$RYZN3HE.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19727-$RYZTFYT.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19730-$RYZTTNW.doc,.doc,0.21,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19732-$RYZTWPW.xls,.xls,0.63,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19735-$RYZWZLJ.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19738-$RYZZDSF.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19741-$RZ02TRD.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19744-$RZ0C5ZH.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19747-$RZ0CTDT.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19750-$RZ0E8X8.doc,.doc,0.54,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19753-$RZ0J07Y.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19756-$RCZTUSU.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19759-$RD04TX3.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19762-$RD08YSP.xls,.xls,3.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19765-$RD0BOSP.doc,.doc,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19767-$RD0CU8P.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19770-$RD0JX53.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19773-$RD0KPQQ.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19776-$RD0LJ8S.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19779-$RD0LNFA.xls,.xls,6.56,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19782-$RD0MTVN.xls,.xls,0.43,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19785-$RD0PZE4.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19788-$RD0WKWA.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19791-$RD10GW8.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19794-$RD12GB8.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19797-$RD16SAC.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\198-$RK9OENX.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19800-$RD198OO.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19803-$RD1J0JW.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19805-$RD1PG7V.jpg,.jpg,4.97,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19808-$RD1RLKB.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19811-$RD1SLYT.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19814-$RD22YCP.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19817-$RD3799U.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19819-$RD3C0KC.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1982-$RLM6YOL.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19822-$RD3CW4P.xls,.xls,0.43,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19825-$RD3M94J.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19828-$RD3MM8Z.doc,.doc,0.32,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19830-$RD3MOUB.xls,.xls,0.22,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19833-$RD41RQ8.xls,.xls,4.65,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19836-$RD449J8.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1985-$RLMRNF3.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1988-$RLN5ZB6.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1991-$RLN6O8N.xls,.xls,3.66,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19923-$RSAMAFE.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19926-$RSARSTM.jpg,.jpg,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19929-$RSAXEDT.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19932-$RSB2G62.jpg,.jpg,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19935-$RSB2GQJ.xls,.xls,1.65,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19938-$RSBCKZI.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1994-$RLNHRYD.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19941-$RSBCQOU.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19943-$RSBK71L.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19946-$RSBRP95.doc,.doc,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19949-$RSC1D0S.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19951-$RSC40CI.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19954-$RSC460P.xls,.xls,1.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19957-$RSCBR8V.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19960-$RSCFHK8.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19963-$RSCGBYM.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19966-$RSCHEC9.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19969-$RSCPRG7.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1997-$RLNMX1T.xls,.xls,0.2,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19972-$RSCYIBY.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19975-$RSD7PNB.jpg,.jpg,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19978-$RSDASQC.xls,.xls,0.14,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19981-$RUG0HB1.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19984-$RUG1RHY.xls,.xls,13.43,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19987-$RUG6ZP3.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19990-$RUGBGJ4.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19993-$RUGKZ7S.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19996-$RUGRBVA.xls,.xls,0.23,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\19999-$RUGVJ7D.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\2000-$RLO64YF.xls,.xls,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\20002-$RUH00SO.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\20005-$RUH6EIE.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\20007-$RUHH000.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\20010-$RUHHZRE.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\20013-$RUHJ3H9.xls,.xls,0.26,OK,
